,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,met,decision,decision_o,match,id_col
6901,19.0,female,24.0,29.0,European/Caucasian-American,Latino/Hispanic American,0,7.0,4.0,Consulting,30.0,10.0,25.0,20.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0.61,7.0,4.0,8.0,0.0,b'1',b'1',1,6891
6902,19.0,female,24.0,30.0,European/Caucasian-American,Other,0,7.0,4.0,Consulting,30.0,0.0,30.0,30.0,10.0,0.0,10.0,8.0,10.0,8.0,10.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0.12,7.0,4.0,8.0,0.0,b'1',b'1',1,6891
6903,19.0,female,24.0,20.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7.0,4.0,Consulting,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,9.0,8.0,7.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,10.0,9.0,8.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.01,7.0,4.0,7.0,0.0,b'1',b'0',0,6891
6904,19.0,female,24.0,30.0,European/Caucasian-American,European/Caucasian-American,1,7.0,4.0,Consulting,25.0,25.0,25.0,25.0,0.0,0.0,8.0,8.0,8.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0.29,7.0,4.0,8.0,0.0,b'1',b'0',0,6891
6905,19.0,female,24.0,32.0,European/Caucasian-American,Other,0,7.0,4.0,Consulting,20.0,20.0,20.0,15.0,15.0,10.0,8.0,7.0,6.0,7.0,6.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.01,7.0,4.0,7.0,0.0,b'1',b'1',1,6891
6906,19.0,female,25.0,23.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,25.0,20.0,15.0,20.0,5.0,15.0,7.0,8.0,8.0,7.0,7.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,5.0,7.0,6.0,4.0,5.0,5.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.53,4.0,2.0,4.0,0.0,b'0',b'1',0,6906
6907,19.0,female,25.0,30.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,20.0,10.0,22.0,20.0,15.0,13.0,9.0,7.0,7.0,8.0,6.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.17,4.0,2.0,8.0,0.0,b'1',b'1',1,6906
6908,19.0,female,25.0,28.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,40.0,20.0,20.0,20.0,0.0,0.0,10.0,9.0,10.0,10.0,10.0,10.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,5.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.71,4.0,2.0,7.0,0.0,b'1',b'0',0,6906
6909,19.0,female,25.0,31.0,Other,Asian/Pacific Islander/Asian-American,0,5.0,2.0,Human Rights: Middle East,16.0,16.0,20.0,16.0,16.0,16.0,9.0,8.0,9.0,8.0,9.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,5.0,8.0,8.0,5.0,8.0,3.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.55,4.0,2.0,6.0,0.0,b'0',b'1',0,6906
6910,19.0,female,25.0,29.0,Other,Black/African American,0,5.0,2.0,Human Rights: Middle East,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,9.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,5.0,8.0,7.0,5.0,8.0,4.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,-0.12,4.0,2.0,7.0,0.0,b'0',b'1',0,6906
6911,19.0,female,25.0,32.0,Other,Latino/Hispanic American,0,5.0,2.0,Human Rights: Middle East,20.0,20.0,20.0,15.0,10.0,15.0,9.0,8.0,7.0,8.0,8.0,7.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,6.0,7.0,8.0,5.0,5.0,5.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.51,4.0,2.0,5.0,0.0,b'0',b'0',0,6906
6912,19.0,female,25.0,24.0,Other,Asian/Pacific Islander/Asian-American,0,5.0,2.0,Human Rights: Middle East,25.0,26.0,15.0,10.0,9.0,15.0,4.0,7.0,8.0,6.0,8.0,2.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,4.0,7.0,7.0,3.0,3.0,2.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.31,4.0,2.0,5.0,0.0,b'0',b'1',0,6906
6913,19.0,female,25.0,29.0,Other,Asian/Pacific Islander/Asian-American,0,5.0,2.0,Human Rights: Middle East,15.0,20.0,20.0,20.0,5.0,20.0,10.0,7.0,8.0,8.0,10.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,4.0,8.0,8.0,5.0,5.0,3.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.33,4.0,2.0,5.0,0.0,b'0',b'1',0,6906
6914,19.0,female,25.0,28.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,20.0,10.0,20.0,20.0,20.0,0.0,8.0,8.0,9.0,7.0,8.0,7.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,-0.16,4.0,2.0,7.0,0.0,b'0',b'1',0,6906
6915,19.0,female,25.0,29.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,30.0,15.0,20.0,10.0,10.0,15.0,8.0,7.0,7.0,6.0,6.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,3.0,8.0,8.0,4.0,8.0,8.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.65,4.0,2.0,6.0,0.0,b'0',b'1',0,6906
6916,19.0,female,25.0,29.0,Other,Latino/Hispanic American,0,5.0,2.0,Human Rights: Middle East,30.0,10.0,25.0,20.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.47,4.0,2.0,5.0,0.0,b'0',b'0',0,6906
6917,19.0,female,25.0,30.0,Other,Other,1,5.0,2.0,Human Rights: Middle East,30.0,0.0,30.0,30.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,2.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.16,4.0,2.0,7.0,0.0,b'1',b'1',1,6906
6918,19.0,female,25.0,20.0,Other,Asian/Pacific Islander/Asian-American,0,5.0,2.0,Human Rights: Middle East,30.0,10.0,10.0,30.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,4.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.07,4.0,2.0,7.0,0.0,b'1',b'0',0,6906
6919,19.0,female,25.0,30.0,Other,European/Caucasian-American,0,5.0,2.0,Human Rights: Middle East,25.0,25.0,25.0,25.0,0.0,0.0,9.0,8.0,9.0,8.0,8.0,7.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,5.0,7.0,7.0,6.0,6.0,4.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,0.26,4.0,2.0,7.0,0.0,b'1',b'1',1,6906
6920,19.0,female,25.0,32.0,Other,Other,1,5.0,2.0,Human Rights: Middle East,20.0,20.0,20.0,15.0,15.0,10.0,7.0,5.0,7.0,5.0,5.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,4.0,7.0,7.0,7.0,7.0,6.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,9.0,9.0,9.0,7.0,6.0,-0.07,4.0,2.0,5.0,0.0,b'0',b'0',0,6906
6921,19.0,female,25.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,25.0,20.0,15.0,20.0,5.0,15.0,6.0,6.0,7.0,7.0,6.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,5.0,7.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.3,4.0,6.0,7.0,0.0,b'0',b'0',0,6921
6922,19.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,20.0,10.0,22.0,20.0,15.0,13.0,8.0,5.0,6.0,5.0,5.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,2.0,5.0,6.0,7.0,7.0,3.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.31,4.0,6.0,6.0,0.0,b'0',b'1',0,6921
6923,19.0,female,25.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,10.0,10.0,9.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,8.0,6.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.56,4.0,6.0,5.0,0.0,b'0',b'1',0,6921
6924,19.0,female,25.0,31.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,Human Rights,16.0,16.0,20.0,16.0,16.0,16.0,9.0,8.0,9.0,8.0,7.0,5.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,5.0,7.0,4.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.02,4.0,6.0,6.0,0.0,b'0',b'1',0,6921
6925,19.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,Black/African American,0,1.0,1.0,Human Rights,20.0,15.0,20.0,15.0,15.0,15.0,9.0,9.0,10.0,9.0,10.0,7.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.51,4.0,6.0,7.0,0.0,b'1',b'1',1,6921
6926,19.0,female,25.0,32.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,1.0,Human Rights,20.0,20.0,20.0,15.0,10.0,15.0,8.0,7.0,6.0,8.0,6.0,5.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,5.0,8.0,6.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.17,4.0,6.0,7.0,0.0,b'0',b'0',0,6921
6927,19.0,female,25.0,24.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,Human Rights,25.0,26.0,15.0,10.0,9.0,15.0,7.0,7.0,7.0,5.0,5.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,3.0,9.0,8.0,3.0,6.0,2.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.42,4.0,6.0,6.0,0.0,b'0',b'1',0,6921
6928,19.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,Human Rights,15.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,8.0,5.0,5.0,5.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,6.0,5.0,7.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.31,4.0,6.0,7.0,0.0,b'1',b'0',0,6921
6929,19.0,female,25.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,20.0,10.0,20.0,20.0,20.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,7.0,4.0,5.0,8.0,5.0,7.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,-0.17,4.0,6.0,6.0,0.0,b'1',b'1',1,6921
6930,19.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,30.0,15.0,20.0,10.0,10.0,15.0,7.0,8.0,8.0,6.0,5.0,5.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,3.0,9.0,6.0,7.0,7.0,3.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.23,4.0,6.0,7.0,0.0,b'0',b'1',0,6921
6931,19.0,female,25.0,29.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,1.0,Human Rights,30.0,10.0,25.0,20.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,-0.22,4.0,6.0,8.0,0.0,b'1',b'1',1,6921
6932,19.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,Other,0,1.0,1.0,Human Rights,30.0,0.0,30.0,30.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,9.0,8.0,8.0,9.0,7.0,8.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.27,4.0,6.0,8.0,0.0,b'1',b'1',1,6921
6933,19.0,female,25.0,20.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,Human Rights,30.0,10.0,10.0,30.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,9.0,9.0,7.0,8.0,5.0,8.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.67,4.0,6.0,8.0,0.0,b'1',b'1',1,6921
6934,19.0,female,25.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Human Rights,25.0,25.0,25.0,25.0,0.0,0.0,8.0,8.0,8.0,8.0,7.0,8.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,4.0,8.0,8.0,7.0,7.0,4.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,0.66,4.0,6.0,7.0,0.0,b'0',b'0',0,6921
6935,19.0,female,25.0,32.0,Asian/Pacific Islander/Asian-American,Other,0,1.0,1.0,Human Rights,20.0,20.0,20.0,15.0,15.0,10.0,7.0,7.0,6.0,5.0,5.0,5.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,4.0,4.0,8.0,6.0,7.0,3.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,-0.19,4.0,6.0,6.0,0.0,b'0',b'1',0,6921
6936,19.0,female,29.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,25.0,20.0,15.0,20.0,5.0,15.0,7.0,7.0,8.0,5.0,7.0,1.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.67,4.0,4.0,4.0,0.0,b'0',b'0',0,6936
6937,19.0,female,29.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,20.0,10.0,22.0,20.0,15.0,13.0,8.0,6.0,8.0,6.0,7.0,5.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,2.0,8.0,9.0,7.0,6.0,6.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.15,4.0,4.0,7.0,0.0,b'1',b'1',1,6936
6938,19.0,female,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,40.0,20.0,20.0,20.0,0.0,0.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,4.0,5.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.64,4.0,4.0,4.0,0.0,b'0',b'0',0,6936
6939,19.0,female,29.0,31.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,medicine,16.0,16.0,20.0,16.0,16.0,16.0,9.0,8.0,10.0,8.0,7.0,7.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.43,4.0,4.0,5.0,0.0,b'0',b'1',0,6936
6940,19.0,female,29.0,29.0,Asian/Pacific Islander/Asian-American,Black/African American,0,1.0,1.0,medicine,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.17,4.0,4.0,4.0,0.0,b'0',b'1',0,6936
6941,19.0,female,29.0,32.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,1.0,medicine,20.0,20.0,20.0,15.0,10.0,15.0,8.0,5.0,8.0,7.0,9.0,8.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,2.0,7.0,9.0,6.0,3.0,5.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.52,4.0,4.0,7.0,0.0,b'1',b'0',0,6936
6942,19.0,female,29.0,24.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,medicine,25.0,26.0,15.0,10.0,9.0,15.0,7.0,4.0,7.0,4.0,8.0,2.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,2.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.5,4.0,4.0,4.0,0.0,b'0',b'1',0,6936
6943,19.0,female,29.0,29.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,medicine,15.0,20.0,20.0,20.0,5.0,20.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,5.0,5.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.56,4.0,4.0,7.0,0.0,b'1',b'1',1,6936
6944,19.0,female,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,20.0,10.0,20.0,20.0,20.0,0.0,7.0,7.0,9.0,9.0,8.0,7.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,7.0,7.0,5.0,7.0,5.0,7.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.26,4.0,4.0,8.0,0.0,b'1',b'1',1,6936
6945,19.0,female,29.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,30.0,15.0,20.0,10.0,10.0,15.0,9.0,8.0,9.0,8.0,9.0,8.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,2.0,4.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.78,4.0,4.0,2.0,0.0,b'0',b'1',0,6936
6946,19.0,female,29.0,29.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,1.0,medicine,30.0,10.0,25.0,20.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,7.0,6.0,8.0,5.0,5.0,4.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.23,4.0,4.0,7.0,0.0,b'1',b'1',1,6936
6947,19.0,female,29.0,30.0,Asian/Pacific Islander/Asian-American,Other,0,1.0,1.0,medicine,30.0,0.0,30.0,30.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,5.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.11,4.0,4.0,6.0,0.0,b'0',b'1',0,6936
6948,19.0,female,29.0,20.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,medicine,30.0,10.0,10.0,30.0,10.0,10.0,6.0,7.0,9.0,6.0,9.0,0.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.01,4.0,4.0,5.0,0.0,b'0',b'0',0,6936
6949,19.0,female,29.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,medicine,25.0,25.0,25.0,25.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,3.0,7.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,1.0,0.68,4.0,4.0,6.0,0.0,b'0',b'1',0,6936
